Date,Month N Year,TotalVaccinated,0-14,15-24,25-34,35-44,45-54,55-64,65-74,75+,Undisclosed
2022-01-13,2022-01-01,17031,976,2653,2637,2741,2647,2313,1910,1154,0
2022-01-13,2022-01-01,26494,1349,2572,4200,4424,4118,4124,3265,2442,0
2022-01-13,2022-01-01,25423,896,2405,5587,4254,3497,3641,2974,2169,0
2022-01-13,2022-01-01,22597,1804,3927,3832,4199,3578,2862,1564,831,0
2022-01-13,2022-01-01,22270,1233,2782,3160,3621,3248,3345,2620,2261,0
2022-01-13,2022-01-01,35496,1995,4624,4423,5404,5646,5691,5189,2524,0
2022-01-13,2022-01-01,21620,1265,2908,3953,3750,3304,3134,2065,1241,0
2022-01-13,2022-01-01,20634,958,2388,2387,2690,2627,3364,3526,2694,0
2022-01-13,2022-01-01,37419,779,11576,11890,4295,2949,2870,1945,1115,0
2022-01-13,2022-01-01,42050,2261,5570,7087,6911,6723,6556,4453,2489,0
2022-01-13,2022-01-01,32074,1220,4786,7646,4671,3536,3893,3199,3123,0
2022-01-13,2022-01-01,30088,1960,5028,4675,4649,4797,4454,2788,1737,0
2022-01-13,2022-01-01,34650,2003,4935,5204,5649,5613,4890,4139,2217,0
2022-01-13,2022-01-01,39898,1941,4381,6292,6641,5900,6282,5051,3410,0
2022-01-13,2022-01-01,32098,1767,4924,5249,5074,4678,4662,3553,2191,0
2022-01-13,2022-01-01,31795,1659,4687,7099,5599,5016,4260,2315,1160,0
2022-01-13,2022-01-01,26925,2121,4817,4254,4141,4408,3810,2184,1190,0
2022-01-13,2022-01-01,30075,2408,5956,4933,4610,4942,3996,2057,1173,0
2022-01-13,2022-01-01,31512,1354,3922,4485,4490,4603,5484,4376,2798,0
2022-01-13,2022-01-01,39093,1534,4434,6046,5021,5582,6781,5908,3787,0
2022-01-13,2022-01-01,36028,2713,5697,5710,6100,5723,5138,3172,1775,0
2022-01-13,2022-01-01,29639,1294,2239,1735,2628,3444,4116,6156,8027,0
2022-01-13,2022-01-01,26134,2035,5100,4536,4132,4301,3261,1816,953,0
2022-01-13,2022-01-01,26721,1232,3953,5117,4146,3791,3714,2672,2096,0
2022-01-13,2022-01-01,28774,1622,4001,3845,4406,4594,4769,3398,2139,0
2022-01-13,2022-01-01,26729,654,2452,6114,3878,3293,3837,3279,3222,0
2022-01-13,2022-01-01,28235,1425,3493,5595,4607,3737,3753,3388,2237,0
2022-01-13,2022-01-01,29480,1377,3266,5116,4844,4339,4637,3602,2299,0
2022-01-13,2022-01-01,28757,1217,2898,4463,4095,3867,4894,4397,2926,0
2022-01-13,2022-01-01,23554,1770,3885,3868,3963,3816,3268,1983,1001,0
2022-01-13,2022-01-01,20559,972,2925,4071,3388,3025,3006,2104,1068,0
2022-01-13,2022-01-01,21903,993,2681,4436,3523,3012,3001,2570,1687,0
2022-01-13,2022-01-01,20270,869,2024,3898,3649,2913,3147,2425,1345,0
2022-01-13,2022-01-01,26415,1545,3616,4305,4097,4269,4164,2909,1510,0
2022-01-13,2022-01-01,23620,1168,3103,3618,3596,3504,3821,2696,2114,0
2022-01-13,2022-01-01,19645,1380,4219,3060,2995,3296,2541,1386,768,0
2022-01-13,2022-01-01,22798,1284,3350,3578,3571,3712,3487,2240,1576,0
2022-01-13,2022-01-01,27395,1961,4961,4624,4421,4675,3613,2098,1042,0
2022-01-13,2022-01-01,12513,491,1457,1867,1635,1765,2114,1848,1336,0
2022-01-13,2022-01-01,24319,1435,3650,2887,3954,4475,3339,2908,1671,0
2022-01-13,2022-01-01,22649,629,1804,2761,2186,2114,3207,4447,5501,0
2022-01-13,2022-01-01,11624,296,735,876,836,1167,2117,2727,2870,0
2022-01-13,2022-01-01,17338,310,973,775,971,1732,3633,4706,4238,0
2022-01-13,2022-01-01,6496,310,884,630,966,1189,1136,952,429,0
2022-01-13,2022-01-01,8622,284,788,1915,1814,1353,1064,817,587,0
2022-01-13,2022-01-01,10408,246,571,829,821,1046,1456,2775,2664,0
2022-01-13,2022-01-01,13940,612,1489,1194,1140,1836,2673,2592,2404,0
2022-01-13,2022-01-01,3104,165,455,326,386,495,568,478,231,0
2022-01-13,2022-01-01,3344,151,455,781,529,459,431,378,160,0
2022-01-13,2022-01-01,12566,201,463,465,702,792,1628,3506,4809,0
2022-01-13,2022-01-01,4449,204,469,287,478,715,841,942,513,0
2022-01-13,2022-01-01,5049,171,461,505,554,581,748,1062,967,0
2022-01-13,2022-01-01,3734,413,691,683,625,444,450,291,137,0
2022-01-13,2022-01-01,4852,61,189,195,210,335,836,1559,1467,0
2022-01-13,2022-01-01,2877,104,303,223,284,425,598,611,329,0
2022-01-13,2022-01-01,6038,398,962,511,712,1170,1266,655,364,0
2022-01-13,2022-01-01,3808,145,683,438,481,530,546,479,506,0
2022-01-13,2022-01-01,9619,231,645,354,395,1031,1926,2602,2435,0
2022-01-13,2022-01-01,11351,146,523,476,442,1118,2825,3623,2198,0
2022-01-13,2022-01-01,1409,81,179,195,196,199,217,215,127,0
2022-01-13,2022-01-01,23811,18,124,239,270,567,3303,8387,10903,0
2022-01-13,2022-01-01,24150,30,141,184,220,436,2535,8160,12444,0
2022-01-13,2022-01-01,656,21,46,39,51,77,105,177,140,0
2022-01-13,2022-01-01,958,97,141,125,154,113,161,115,52,0
2022-01-13,2022-01-01,1078,19,133,363,194,115,108,72,74,0
2022-01-13,2022-01-01,313,14,29,40,38,36,62,53,41,0
2022-01-13,2022-01-01,3358,10,42,42,37,82,703,1320,1122,0
2022-01-13,2022-01-01,2895,22,88,110,81,163,551,975,905,0
2022-01-13,2022-01-01,128,0,15,12,22,23,14,18,22,2
2022-01-13,2022-01-01,4,0,0,0,0,0,0,0,0,4
2022-01-13,2022-01-01,14434,730,1228,1376,1981,2060,2508,2493,2058,0
2022-01-13,2022-01-01,6901,127,1120,2083,1176,798,758,527,312,0
2022-01-13,2022-01-01,14500,1102,2645,2214,2196,2425,2043,1164,711,0
2022-01-13,2022-01-01,14515,879,1687,1622,1925,2109,2600,2456,1237,0
2022-01-13,2022-01-01,6366,205,572,1321,1076,952,1094,813,333,0
2022-01-13,2022-01-01,13640,664,1741,2890,2472,2105,1949,1246,573,0
2022-01-13,2022-01-01,19928,1628,3159,1931,3854,4003,2448,1759,1146,0
2022-01-13,2022-01-01,15348,924,2380,1517,2365,2814,2189,2006,1153,0
2022-01-13,2022-01-01,24344,1147,2220,1885,2839,3239,3386,5087,4541,0
2022-01-13,2022-01-01,22299,942,2034,2989,3258,3263,3723,3283,2807,0
2022-01-13,2022-01-01,16391,618,1682,3623,2936,2350,2314,1778,1090,0
2022-01-13,2022-01-01,15384,663,1885,1837,2022,2199,2658,2495,1625,0
2022-01-13,2022-01-01,27310,1203,2566,3394,3424,3974,4483,4330,3936,0
2022-01-13,2022-01-01,20112,686,1900,1952,2063,2415,3052,3860,4184,0
2022-01-13,2022-01-01,22592,983,2713,1505,2435,3711,4140,4038,3067,0
2022-01-13,2022-01-01,28846,524,1842,1761,1846,2327,3464,6957,10125,0
2022-01-13,2022-01-01,24445,1889,3135,1615,4035,4677,3237,3376,2481,0
2022-01-13,2022-01-01,19302,788,1781,1652,2327,2447,3244,4808,2255,0
2022-01-13,2022-01-01,14990,562,1440,3308,2744,2217,2125,1649,945,0
2022-01-13,2022-01-01,15724,831,1706,2784,2729,2490,2457,1734,993,0
2022-01-13,2022-01-01,16983,1128,1843,2564,3351,2982,2389,1762,964,0
2022-01-13,2022-01-01,15535,601,1764,1942,1893,2062,2707,2417,2149,0
2022-01-13,2022-01-01,12336,349,878,1734,1584,1434,2030,2168,2159,0
2022-01-13,2022-01-01,17428,818,1879,1460,1608,2418,3505,3354,2386,0
2022-01-13,2022-01-01,12078,836,1650,973,1876,2449,2053,1471,770,0
2022-01-13,2022-01-01,10272,531,1819,1650,1639,1482,1558,1033,560,0
2022-01-13,2022-01-01,5082,279,744,909,765,825,761,523,276,0
2022-01-13,2022-01-01,6212,147,494,1503,951,794,932,850,541,0
2022-01-13,2022-01-01,11423,524,1276,1185,1489,1775,2345,1802,1027,0
2022-01-13,2022-01-01,20272,625,1445,1689,1994,2344,3369,4234,4572,0
2022-01-13,2022-01-01,9324,427,1353,1603,1361,1521,1422,1007,630,0
2022-01-13,2022-01-01,32272,2539,4669,2009,4256,6492,4569,4005,3733,0
2022-01-13,2022-01-01,35276,1435,3488,2540,3105,5318,6985,6387,6018,0
2022-01-13,2022-01-01,22802,1634,2539,2424,3866,3968,3257,2615,2499,0
2022-01-13,2022-01-01,20033,884,1983,1201,1900,3244,4262,4003,2556,0
2022-01-21,2022-01-01,41351,2455,4871,3431,6174,7146,6902,6582,3790,0
2022-01-21,2022-01-01,19374,1544,3517,3413,3409,3253,2413,1272,553,0
2022-01-21,2022-01-01,23823,1344,2859,3746,3712,3612,4029,2894,1627,0
2022-01-21,2022-01-01,18418,1198,3194,2811,2797,3104,2700,1772,842,0
2022-01-21,2022-01-01,28016,2319,4490,4095,4941,4808,3808,2364,1191,0
2022-01-21,2022-01-01,25627,931,2426,5624,4283,3524,3649,3003,2187,0
2022-01-21,2022-01-01,21575,905,2817,3200,2912,3175,3397,2892,2277,0
2022-01-21,2022-01-01,26837,1688,3628,3465,4734,4493,3924,3178,1727,0
2022-01-21,2022-01-01,28434,1700,3573,4825,4558,4212,4775,3104,1687,0
2022-01-21,2022-01-01,21724,1350,3429,3281,3267,3543,3229,2369,1256,0
2022-01-21,2022-01-01,28034,1875,3947,3948,5089,4793,4123,2528,1731,0
2022-01-21,2022-01-01,31960,2688,4677,4079,5929,6180,4328,2683,1396,0
2022-01-21,2022-01-01,28354,2034,4442,4186,5287,5424,3640,2117,1224,0
2022-01-21,2022-01-01,17395,1465,3409,2664,2629,2784,2332,1376,736,0
2022-01-21,2022-01-01,26728,1384,2600,4238,4456,4148,4150,3285,2467,0
2022-01-21,2022-01-01,22916,1895,3997,3875,4236,3610,2883,1580,840,0
2022-01-21,2022-01-01,14758,678,1829,2285,2120,2180,2351,2025,1290,0
2022-01-21,2022-01-01,19542,1096,2203,2993,3134,2738,3022,2531,1825,0
2022-01-21,2022-01-01,26842,1377,2912,3883,3905,3867,4500,3856,2542,0
2022-01-21,2022-01-01,18063,1203,2796,3347,2966,2736,2535,1599,881,0
2022-01-21,2022-01-01,18948,1148,2751,2929,3039,2524,2801,2243,1513,0
2022-01-21,2022-01-01,24693,1549,3375,2840,3276,4099,4891,3068,1595,0
2022-01-21,2022-01-01,26280,1025,2774,2793,2981,3503,3895,4332,4977,0
2022-01-21,2022-01-01,33854,1838,3274,3726,4822,4811,5815,5441,4127,0
2022-01-21,2022-01-01,26416,738,1999,2534,2677,2706,4594,5838,5330,0
2022-01-21,2022-01-01,19027,535,1722,4137,2683,2281,2845,2494,2330,0
2022-01-21,2022-01-01,26837,929,2494,2833,2846,3149,3501,4912,6173,0
2022-01-21,2022-01-01,17242,1031,2689,2685,2764,2668,2326,1916,1163,0
2022-01-21,2022-01-01,22498,1282,2827,3206,3653,3270,3355,2628,2277,0
2022-01-21,2022-01-01,28965,1311,2895,2562,2879,4158,5896,5432,3832,0
2022-01-21,2022-01-01,24626,1482,3728,2922,3983,4507,3373,2930,1701,0
2022-01-21,2022-01-01,27033,1306,4015,5180,4188,3806,3740,2694,2104,0
2022-01-21,2022-01-01,23076,1337,3401,3632,3618,3744,3516,2244,1584,0
2022-01-21,2022-01-01,20594,1264,2958,2202,2910,3636,3193,2578,1853,0
2022-01-21,2022-01-01,29826,1310,2274,1748,2644,3461,4122,6182,8085,0
2022-01-21,2022-01-01,37667,810,11625,11991,4320,2962,2878,1955,1126,0
2022-01-21,2022-01-01,42497,2331,5663,7163,6969,6772,6605,4488,2506,0
2022-01-21,2022-01-01,32338,1257,4818,7735,4700,3567,3904,3215,3142,0
2022-01-21,2022-01-01,30516,2046,5130,4747,4699,4845,4477,2818,1754,0
2022-01-21,2022-01-01,34986,2065,5006,5272,5682,5651,4915,4160,2235,0
2022-01-21,2022-01-01,40246,2015,4426,6346,6706,5929,6319,5068,3437,0
2022-01-21,2022-01-01,32482,1875,5034,5295,5111,4704,4685,3577,2201,0
2022-01-21,2022-01-01,32155,1724,4761,7181,5661,5041,4289,2329,1169,0
2022-01-21,2022-01-01,27299,2202,4900,4319,4197,4446,3841,2189,1205,0
2022-01-21,2022-01-01,30549,2515,6087,5012,4664,4987,4037,2067,1180,0
2022-01-21,2022-01-01,31864,1415,4000,4537,4531,4646,5505,4401,2829,0
2022-01-21,2022-01-01,39436,1594,4483,6104,5052,5625,6831,5930,3817,0
2022-01-21,2022-01-01,21882,1313,2957,4004,3780,3339,3158,2082,1249,0
2022-01-21,2022-01-01,36465,2801,5810,5792,6145,5772,5165,3190,1790,0
2022-01-21,2022-01-01,27751,2046,5034,4699,4458,4710,3642,2113,1049,0
2022-01-21,2022-01-01,35795,2072,4675,4472,5429,5688,5704,5216,2539,0
2022-01-21,2022-01-01,29009,1666,4051,3874,4431,4612,4794,3417,2164,0
2022-01-21,2022-01-01,26903,668,2471,6146,3907,3319,3855,3293,3244,0
2022-01-21,2022-01-01,28456,1480,3522,5647,4635,3747,3772,3399,2254,0
2022-01-21,2022-01-01,29737,1425,3299,5158,4890,4364,4663,3622,2316,0
2022-01-21,2022-01-01,28980,1269,2933,4505,4117,3893,4910,4413,2940,0
2022-01-21,2022-01-01,23863,1841,3939,3922,3995,3853,3310,1991,1012,0
2022-01-21,2022-01-01,20806,1024,2990,4114,3408,3059,3024,2112,1075,0
2022-01-21,2022-01-01,22105,1035,2716,4486,3537,3030,3023,2579,1699,0
2022-01-21,2022-01-01,20476,910,2057,3946,3672,2935,3169,2430,1357,0
2022-01-21,2022-01-01,26702,1606,3670,4359,4126,4298,4192,2927,1524,0
